Id,Table Type,Surface Material,Structural Material,Street / Avenue,Neighbourhood Id,Neighbourhood Name,Ward,Latitude,Longitude,Location
447,Square Picnic Table,Wood,Aggregate,95 STREET NW,6070,CLOVERDALE,WARD 08,53.5388813857911,-113.47289451883,"(53.5388813857911, -113.47289451883)"
735,Square Picnic Table,Wood,Metal,101 STREET SW,6214,ELLERSLIE INDUSTRIAL,WARD 12,53.4109922346303,-113.491306660626,"(53.4109922346303, -113.491306660626)"
256,Square Picnic Table,Wood,Metal,94 AVENUE NW,6550,OTTEWELL,WARD 08,53.5313482930578,-113.424769257812,"(53.5313482930578, -113.424769257812)"
51,Square Picnic Table,Wood,Aggregate,91 AVENUE NW,4590,WEST MEADOWLARK PARK,WARD 01,53.5269933206482,-113.608853318334,"(53.5269933206482, -113.608853318334)"
758,Square Picnic Table,Wood,Aggregate,161A AVENUE NW,2511,MAYLIEWAN,WARD 03,53.622291584189,-113.459381320914,"(53.622291584189, -113.459381320914)"
627,Square Picnic Table,Wood,Aggregate,95 AVENUE NW,4540,TERRA LOSA,WARD 01,53.5294943851225,-113.62841824687,"(53.5294943851225, -113.62841824687)"
715,Square Picnic Table,Wood,Metal,94A AVENUE NW,4487,SECORD,WARD 01,53.531124785514,-113.691791565262,"(53.531124785514, -113.691791565262)"
486,Square Picnic Table,Wood,Aggregate,70 AVENUE NW,6290,HAZELDEAN,WARD 11,53.5068728080234,-113.485139674795,"(53.5068728080234, -113.485139674795)"
467,Square Picnic Table,Wood,Metal,122 STREET NW,3240,INGLEWOOD,WARD 02,53.5610104856492,-113.532031141173,"(53.5610104856492, -113.532031141173)"
257,Square Picnic Table,Wood,Aggregate,87 AVENUE NW,6350,KENILWORTH,WARD 08,53.522359716195,-113.437405872998,"(53.522359716195, -113.437405872998)"
486,Square Picnic Table,Wood,Aggregate,68 AVENUE NW,6290,HAZELDEAN,WARD 11,53.5051457283243,-113.475208262854,"(53.5051457283243, -113.475208262854)"
219,Square Picnic Table,Wood,Metal,139 AVENUE NW,2400,KILDARE,WARD 07,53.6027410779098,-113.458198176203,"(53.6027410779098, -113.458198176203)"
715,Square Picnic Table,Wood,Metal,SECORD BOULEVARD NW,4487,SECORD,WARD 01,53.5333848071067,-113.691784073637,"(53.5333848071067, -113.691784073637)"
171,Square Picnic Table,Composite,Metal,80 AVENUE NW,5330,QUEEN ALEXANDRA,WARD 08,53.5163162941026,-113.510791312215,"(53.5163162941026, -113.510791312215)"
188,Square Picnic Table,Wood,Metal,89 STREET NW,2290,GLENGARRY,WARD 07,53.5939828923641,-113.476233418138,"(53.5939828923641, -113.476233418138)"
781,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,WARD 07,53.5697566867981,-113.379228584358,"(53.5697566867981, -113.379228584358)"
191,Square Picnic Table,Metal,Wood,130A AVENUE NW,2420,KILLARNEY,WARD 07,53.5904670207557,-113.474911223448,"(53.5904670207557, -113.474911223448)"
188,Square Picnic Table,Wood,Aggregate,135 AVENUE NW,2290,GLENGARRY,WARD 07,53.5960883814608,-113.477012429292,"(53.5960883814608, -113.477012429292)"
65,Other Table,Wood,Metal,89 AVENUE NW,4310,MEADOWLARK PARK,WARD 01,53.5254027181833,-113.596867484815,"(53.5254027181833, -113.596867484815)"
775,Square Picnic Table,Metal,Metal,62 STREET NW,2330,HIGHLANDS,WARD 07,53.5667830427762,-113.433646369465,"(53.5667830427762, -113.433646369465)"
40,Square Picnic Table,Wood,Aggregate,57 AVENUE NW,4160,GARIEPY,WARD 05,53.493546640282,-113.623335687324,"(53.493546640282, -113.623335687324)"
447,Square Picnic Table,Wood,Metal,CONNORS ROAD NW,6070,CLOVERDALE,WARD 08,53.5365454510524,-113.478167830407,"(53.5365454510524, -113.478167830407)"
105,Square Picnic Table,Wood,Aggregate,109 AVENUE NW,3310,NORTH GLENORA,WARD 06,53.5547933169772,-113.557525153917,"(53.5547933169772, -113.557525153917)"
147,Square Picnic Table,Wood,Metal,113 STREET NW,1170,PRINCE RUPERT,WARD 02,53.5607668227267,-113.514772451533,"(53.5607668227267, -113.514772451533)"
141,Square Picnic Table,Wood,Metal,118 STREET NW,1150,OLIVER,WARD 06,53.5456286065991,-113.525503168348,"(53.5456286065991, -113.525503168348)"
681,Square Picnic Table,Metal,Metal,BRINTNELL BOULEVARD NW,2110,BRINTNELL,WARD 04,53.6194209152148,-113.407539307811,"(53.6194209152148, -113.407539307811)"
161,Square Picnic Table,Wood,Metal,108A STREET NW,5170,EMPIRE PARK,WARD 10,53.4859891926298,-113.510777724152,"(53.4859891926298, -113.510777724152)"
15,Square Picnic Table,Wood,Aggregate,180 STREET NW,4270,LYMBURN,WARD 05,53.5054734897882,-113.63506612403,"(53.5054734897882, -113.63506612403)"
39,Other Table,Concrete,Aggregate,93 AVENUE NW,4520,SUMMERLEA,WARD 01,53.5269036423746,-113.623905743862,"(53.5269036423746, -113.623905743862)"
238,Square Picnic Table,Metal,Metal,90 AVENUE NW,6320,IDYLWYLDE,WARD 08,53.5247778216856,-113.453397659916,"(53.5247778216856, -113.453397659916)"
21,Square Picnic Table,Wood,Aggregate,189 STREET NW,4020,ALDERGROVE,WARD 01,53.5177719379249,-113.648486296504,"(53.5177719379249, -113.648486296504)"
154,Square Picnic Table,Wood,Metal,155 AVENUE NW,3040,BEAUMARIS,WARD 03,53.6173356547574,-113.497237685719,"(53.6173356547574, -113.497237685719)"
274,Square Picnic Table,Wood,Metal,121 AVENUE NW,2560,NEWTON,WARD 07,53.5751808575199,-113.427559489972,"(53.5751808575199, -113.427559489972)"
286,Square Picnic Table,Wood,Aggregate,105 AVENUE NW,6270,GOLD BAR,WARD 08,53.5485983550126,-113.413704417122,"(53.5485983550126, -113.413704417122)"
201,Square Picnic Table,Wood,Aggregate,95 STREET NW,1210,RIVERDALE,WARD 06,53.5415124982525,-113.477408413271,"(53.5415124982525, -113.477408413271)"
447,Square Picnic Table,Wood,Metal,98 AVENUE NW,6070,CLOVERDALE,WARD 08,53.5373383322911,-113.47725652506,"(53.5373383322911, -113.47725652506)"
226,Square Picnic Table,Wood,Metal,CORONET ROAD NW,6170,DAVIES INDUSTRIAL WEST,WARD 11,53.5003864824596,-113.451669209769,"(53.5003864824596, -113.451669209769)"
66,Square Picnic Table,Wood,Aggregate,158 STREET NW,4280,LYNNWOOD,WARD 05,53.5143642561241,-113.594666916022,"(53.5143642561241, -113.594666916022)"
68,Square Picnic Table,Wood,Metal,CAMPBELL ROAD NW,3360,RAMPART INDUSTRIAL,WARD 02,53.6125105396779,-113.588951937923,"(53.6125105396779, -113.588951937923)"
757,Square Picnic Table,Wood,Aggregate,OZERNA ROAD NW,2600,OZERNA,WARD 03,53.6208824344995,-113.448894905405,"(53.6208824344995, -113.448894905405)"
105,Square Picnic Table,Wood,Wood,141 STREET NW,3310,NORTH GLENORA,WARD 06,53.5551289337642,-113.564412460571,"(53.5551289337642, -113.564412460571)"
447,Square Picnic Table,Composite,Metal,94 STREET NW,6070,CLOVERDALE,WARD 08,53.5366542952296,-113.471202127538,"(53.5366542952296, -113.471202127538)"
46,Square Picnic Table,Concrete,Aggregate,167 STREET NW,4140,ELMWOOD,WARD 05,53.5153645676511,-113.608361364902,"(53.5153645676511, -113.608361364902)"
66,Square Picnic Table,Wood,Metal,156 STREET NW,4280,LYNNWOOD,WARD 05,53.5164674689375,-113.589832402372,"(53.5164674689375, -113.589832402372)"
84,Square Picnic Table,Wood,Wood,148 STREET NW,5080,BRANDER GARDENS,WARD 09,53.4947361723737,-113.574393504051,"(53.4947361723737, -113.574393504051)"
231,Square Picnic Table,Wood,Aggregate,73 AVENUE NW,6020,AVONMORE,WARD 11,53.5100716173491,-113.448432534869,"(53.5100716173491, -113.448432534869)"
219,Square Picnic Table,Wood,Metal,139 AVENUE NW,2400,KILDARE,WARD 07,53.6027099394863,-113.458111930085,"(53.6027099394863, -113.458111930085)"
269,Square Picnic Table,Wood,Metal,54 STREET NW,6061,CAPILANO,WARD 08,53.5558186303924,-113.422424518968,"(53.5558186303924, -113.422424518968)"
171,Round Picnic Table,Metal,Metal,73 AVENUE NW,5330,QUEEN ALEXANDRA,WARD 08,53.5097865626405,-113.50783142159,"(53.5097865626405, -113.50783142159)"
162,Square Picnic Table,Concrete,Aggregate,106 STREET NW,5360,RIDEAU PARK,WARD 10,53.4758030770464,-113.505624845686,"(53.4758030770464, -113.505624845686)"
298,Square Picnic Table,Metal,Metal,37 STREET NW,6150,DALY GROVE,WARD 12,53.448956778169,-113.399606745383,"(53.448956778169, -113.399606745383)"
154,Square Picnic Table,Wood,Metal,155 AVENUE NW,3040,BEAUMARIS,WARD 03,53.6164832076809,-113.497387029599,"(53.6164832076809, -113.497387029599)"
627,Square Picnic Table,Wood,Aggregate,178 STREET NW,4540,TERRA LOSA,WARD 01,53.530041843294,-113.629760359449,"(53.530041843294, -113.629760359449)"
99,Square Picnic Table,Wood,Metal,ASPEN DRIVE WEST NW,5560,WHITEMUD CREEK RAVINE SOUTH,WARD 10,53.4786052125106,-113.554689641081,"(53.4786052125106, -113.554689641081)"
129,Square Picnic Table,Wood,Aggregate,121 AVENUE NW,3350,PRINCE CHARLES,WARD 02,53.5747409562283,-113.536380583613,"(53.5747409562283, -113.536380583613)"
775,Square Picnic Table,Metal,Metal,62 STREET NW,2330,HIGHLANDS,WARD 07,53.5666935886214,-113.4336817006,"(53.5666935886214, -113.4336817006)"
77,Square Picnic Table,Wood,Metal,155 STREET NW,4230,JASPER PARK,WARD 01,53.5239505890639,-113.587783251758,"(53.5239505890639, -113.587783251758)"
119,Square Picnic Table,Wood,Aggregate,39A AVENUE NW,5020,ASPEN GARDENS,WARD 10,53.4751144719037,-113.542353735721,"(53.4751144719037, -113.542353735721)"
467,Square Picnic Table,Wood,Aggregate,116 AVENUE NW,3240,INGLEWOOD,WARD 02,53.5663598850964,-113.539291033619,"(53.5663598850964, -113.539291033619)"
134,Square Picnic Table,Metal,Metal,40 AVENUE NW,5430,ROYAL GARDENS,WARD 10,53.4772126969708,-113.533617081733,"(53.4772126969708, -113.533617081733)"
215,Round Picnic Table,Wood,Wood,ROWLAND ROAD NW,6630,RIVER VALLEY RIVERSIDE,WARD 08,53.5496409824799,-113.464842315034,"(53.5496409824799, -113.464842315034)"
237,Square Picnic Table,Wood,Aggregate,82 STREET NW,6310,HOLYROOD,WARD 08,53.5309208531194,-113.451254837585,"(53.5309208531194, -113.451254837585)"
140,Square Picnic Table,Aggregate,Wood,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,WARD 06,53.5377088163884,-113.531878274532,"(53.5377088163884, -113.531878274532)"
188,Square Picnic Table,Wood,Aggregate,135 AVENUE NW,2290,GLENGARRY,WARD 07,53.5951931722984,-113.472580259013,"(53.5951931722984, -113.472580259013)"
821,Square Picnic Table,Wood,Metal,150 AVENUE NW,2260,EVANSDALE,WARD 03,53.6101642921939,-113.482211556645,"(53.6101642921939, -113.482211556645)"
236,Square Picnic Table,Wood,Aggregate,120 AVENUE NW,2550,MONTROSE,WARD 07,53.5728243035797,-113.432761113749,"(53.5728243035797, -113.432761113749)"
269,Square Picnic Table,Wood,Metal,106 AVENUE NW,6061,CAPILANO,WARD 08,53.5506622491869,-113.423466079751,"(53.5506622491869, -113.423466079751)"
154,Square Picnic Table,Wood,Metal,155 AVENUE NW,3040,BEAUMARIS,WARD 03,53.6166944585944,-113.497647081461,"(53.6166944585944, -113.497647081461)"
486,Square Picnic Table,Wood,Aggregate,66 AVENUE NW,6290,HAZELDEAN,WARD 11,53.5032783318233,-113.477300114632,"(53.5032783318233, -113.477300114632)"
178,Square Picnic Table,Wood,Metal,ROSSDALE ROAD NW,1220,ROSSDALE,WARD 06,53.5374769629906,-113.489441657156,"(53.5374769629906, -113.489441657156)"
212,Square Picnic Table,Composite,Metal,93 AVENUE NW,6710,STRATHEARN,WARD 08,53.5298705254111,-113.461980019426,"(53.5298705254111, -113.461980019426)"
237,Square Picnic Table,Composite,Metal,82 STREET NW,6310,HOLYROOD,WARD 08,53.5309674126902,-113.451367412208,"(53.5309674126902, -113.451367412208)"
256,Square Picnic Table,Wood,Metal,94 AVENUE NW,6550,OTTEWELL,WARD 08,53.5313416582871,-113.424995221028,"(53.5313416582871, -113.424995221028)"
256,Square Picnic Table,Wood,Metal,93A AVENUE NW,6550,OTTEWELL,WARD 08,53.530975218765,-113.424777698471,"(53.530975218765, -113.424777698471)"
257,Square Picnic Table,Wood,Aggregate,89 AVENUE NW,6350,KENILWORTH,WARD 08,53.5235212037431,-113.43431987493,"(53.5235212037431, -113.43431987493)"
207,Square Picnic Table,Wood,Aggregate,88 AVENUE NW,6040,BONNIE DOON,WARD 08,53.5237793431112,-113.473994136057,"(53.5237793431112, -113.473994136057)"
635,Square Picnic Table,Composite,Metal,88A AVENUE NW,4730,SUDER GREENS,WARD 01,53.5216227239436,-113.683969337595,"(53.5216227239436, -113.683969337595)"
257,Square Picnic Table,Wood,Aggregate,89 AVENUE NW,6350,KENILWORTH,WARD 08,53.52356897272,-113.434325914658,"(53.52356897272, -113.434325914658)"
141,Square Picnic Table,Wood,Metal,99 AVENUE NW,1150,OLIVER,WARD 06,53.5371677023978,-113.511368829828,"(53.5371677023978, -113.511368829828)"
447,Square Picnic Table,Composite,Metal,97 AVENUE NW,6070,CLOVERDALE,WARD 08,53.5367092411133,-113.470953427888,"(53.5367092411133, -113.470953427888)"
162,Square Picnic Table,Wood,Aggregate,106 STREET NW,5360,RIDEAU PARK,WARD 10,53.4778768656545,-113.505184350392,"(53.4778768656545, -113.505184350392)"
115,Square Picnic Table,Wood,Aggregate,122 AVENUE NW,3410,SHERBROOKE,WARD 02,53.5748847564219,-113.548385077813,"(53.5748847564219, -113.548385077813)"
816,Square Picnic Table,Wood,Aggregate,84 STREET NW,2050,BELLE RIVE,WARD 03,53.6197717087073,-113.470901993358,"(53.6197717087073, -113.470901993358)"
757,Square Picnic Table,Wood,Aggregate,OZERNA ROAD NW,2600,OZERNA,WARD 03,53.6208127568892,-113.448655157268,"(53.6208127568892, -113.448655157268)"
226,Square Picnic Table,Concrete,Aggregate,WAGNER ROAD NW,6170,DAVIES INDUSTRIAL WEST,WARD 11,53.5005174610162,-113.451214009801,"(53.5005174610162, -113.451214009801)"
77,Square Picnic Table,Wood,Metal,90 AVENUE NW,4230,JASPER PARK,WARD 01,53.5239310354675,-113.587739450218,"(53.5239310354675, -113.587739450218)"
201,Square Picnic Table,Wood,Aggregate,94 STREET NW,1210,RIVERDALE,WARD 06,53.5415776221906,-113.473606082802,"(53.5415776221906, -113.473606082802)"
208,Square Picnic Table,Wood,Metal,85 STREET NW,1160,PARKDALE,WARD 07,53.5631731400448,-113.47143589196,"(53.5631731400448, -113.47143589196)"
115,Square Picnic Table,Wood,Aggregate,122 AVENUE NW,3410,SHERBROOKE,WARD 02,53.5748599369551,-113.548400936408,"(53.5748599369551, -113.548400936408)"
188,Square Picnic Table,Wood,Aggregate,135 AVENUE NW,2290,GLENGARRY,WARD 07,53.5960727299173,-113.477473728962,"(53.5960727299173, -113.477473728962)"
821,Square Picnic Table,Metal,Metal,144 AVENUE NW,2260,EVANSDALE,WARD 03,53.6066251602021,-113.475525475467,"(53.6066251602021, -113.475525475467)"
147,Square Picnic Table,Wood,Metal,111A AVENUE NW,1170,PRINCE RUPERT,WARD 02,53.5604859181379,-113.514360522766,"(53.5604859181379, -113.514360522766)"
326,Square Picnic Table,Metal,Metal,SAVARYN DRIVE SW,6213,SUMMERSIDE,WARD 12,53.4138429968064,-113.462402017761,"(53.4138429968064, -113.462402017761)"
169,Square Picnic Table,Metal,Metal,103 STREET NW,1230,SPRUCE AVENUE,WARD 02,53.5654281181023,-113.497806082691,"(53.5654281181023, -113.497806082691)"
215,Round Picnic Table,Wood,Wood,ROWLAND ROAD NW,6630,RIVER VALLEY RIVERSIDE,WARD 08,53.5496728187001,-113.464694791436,"(53.5496728187001, -113.464694791436)"
35,Square Picnic Table,Composite,Metal,69 AVENUE NW,4070,CALLINGWOOD NORTH,WARD 05,53.5059337570568,-113.62631518949,"(53.5059337570568, -113.62631518949)"
164,Square Picnic Table,Wood,Metal,34A AVENUE NW,5160,DUGGAN,WARD 10,53.4670212292636,-113.512724731014,"(53.4670212292636, -113.512724731014)"
141,Square Picnic Table,Wood,Metal,121 STREET NW,1150,OLIVER,WARD 06,53.5436457831356,-113.531547845284,"(53.5436457831356, -113.531547845284)"
700,Square Picnic Table,Composite,Metal,TAMARACK ROAD NW,6443,TAMARACK,WARD 12,53.4688312836619,-113.362273233287,"(53.4688312836619, -113.362273233287)"
486,Square Picnic Table,Wood,Wood,66 AVENUE NW,6290,HAZELDEAN,WARD 11,53.5030872609097,-113.479255784255,"(53.5030872609097, -113.479255784255)"
134,Square Picnic Table,Wood,Aggregate,117 STREET NW,5430,ROYAL GARDENS,WARD 10,53.478222508978,-113.535683281213,"(53.478222508978, -113.535683281213)"
441,Round Picnic Table,Composite,Metal,70 AVENUE NW,5310,PARKALLEN,WARD 10,53.5069248242201,-113.51323257204,"(53.5069248242201, -113.51323257204)"
21,Square Picnic Table,Wood,Aggregate,189 STREET NW,4020,ALDERGROVE,WARD 01,53.5181344695616,-113.648664788443,"(53.5181344695616, -113.648664788443)"
199,Square Picnic Table,Wood,Metal,37 AVENUE NW,6700,STRATHCONA INDUSTRIAL PARK,WARD 11,53.4727195369037,-113.468192955663,"(53.4727195369037, -113.468192955663)"
627,Square Picnic Table,Wood,Aggregate,95 AVENUE NW,4540,TERRA LOSA,WARD 01,53.5294055803653,-113.626723853028,"(53.5294055803653, -113.626723853028)"
423,Square Picnic Table,Wood,Aggregate,158 AVENUE NW,3470,CARLTON,WARD 02,53.6199398428408,-113.559567241023,"(53.6199398428408, -113.559567241023)"
78,Square Picnic Table,Wood,Metal,76A AVENUE NW,4430,RIO TERRACE,WARD 05,53.5094396917692,-113.582407990094,"(53.5094396917692, -113.582407990094)"
20,Square Picnic Table,Wood,Aggregate,93 AVENUE NW,4040,BELMEAD,WARD 01,53.5259817919302,-113.635394516562,"(53.5259817919302, -113.635394516562)"
326,Square Picnic Table,Wood,Aggregate,91 STREET SW,6213,SUMMERSIDE,WARD 12,53.4229539028047,-113.473850216381,"(53.4229539028047, -113.473850216381)"
162,Square Picnic Table,Wood,Aggregate,106 STREET NW,5360,RIDEAU PARK,WARD 10,53.4780925595715,-113.504586616446,"(53.4780925595715, -113.504586616446)"
232,Square Picnic Table,Wood,Metal,17 AVENUE NW,6680,SATOO,WARD 11,53.4461604449306,-113.458588297317,"(53.4461604449306, -113.458588297317)"
178,Square Picnic Table,Wood,Metal,ROSSDALE ROAD NW,1220,ROSSDALE,WARD 06,53.5370783265702,-113.48985179284,"(53.5370783265702, -113.48985179284)"
447,Square Picnic Table,Wood,Metal,98 AVENUE NW,6070,CLOVERDALE,WARD 08,53.5388190371785,-113.481830411743,"(53.5388190371785, -113.481830411743)"
8,Square Picnic Table,Metal,Metal,PICARD DRIVE NW,4710,POTTER GREENS,WARD 01,53.517995623029,-113.674643066027,"(53.517995623029, -113.674643066027)"
220,Square Picnic Table,Concrete,Aggregate,132 AVENUE NW,2230,DELWOOD,WARD 07,53.5923995402754,-113.457497810069,"(53.5923995402754, -113.457497810069)"
851,Square Picnic Table,Wood,Metal,88 AVENUE NW,6491,MILL CREEK RAVINE NORTH,WARD 08,53.5240934588995,-113.477278297466,"(53.5240934588995, -113.477278297466)"
735,Square Picnic Table,Wood,Metal,101 STREET SW,6214,ELLERSLIE INDUSTRIAL,WARD 12,53.4109333040097,-113.491387653081,"(53.4109333040097, -113.491387653081)"
166,Square Picnic Table,Wood,Aggregate,19 AVENUE NW,5250,KEHEEWIN,WARD 10,53.4492637396199,-113.512591892834,"(53.4492637396199, -113.512591892834)"
53,Square Picnic Table,Wood,Aggregate,165 STREET NW,4180,GLENWOOD,WARD 01,53.5357915883631,-113.605229683825,"(53.5357915883631, -113.605229683825)"
21,Square Picnic Table,Wood,Aggregate,181A STREET NW,4020,ALDERGROVE,WARD 01,53.5186524482229,-113.635000960488,"(53.5186524482229, -113.635000960488)"
447,Square Picnic Table,Wood,Metal,96A STREET NW,6070,CLOVERDALE,WARD 08,53.5363275510515,-113.477393529175,"(53.5363275510515, -113.477393529175)"
257,Square Picnic Table,Wood,Metal,87 AVENUE NW,6350,KENILWORTH,WARD 08,53.5225643593586,-113.437187659972,"(53.5225643593586, -113.437187659972)"
201,Square Picnic Table,Concrete,Wood,101 AVENUE NW,1210,RIVERDALE,WARD 06,53.543549696116,-113.46787331553,"(53.543549696116, -113.46787331553)"
134,Square Picnic Table,Wood,Aggregate,117 STREET NW,5430,ROYAL GARDENS,WARD 10,53.4780920905016,-113.535818638954,"(53.4780920905016, -113.535818638954)"
201,Square Picnic Table,Wood,Aggregate,95 STREET NW,1210,RIVERDALE,WARD 06,53.5410769512313,-113.47761391737,"(53.5410769512313, -113.47761391737)"
171,Square Picnic Table,Composite,Metal,73 AVENUE NW,5330,QUEEN ALEXANDRA,WARD 08,53.5096446001934,-113.507906762319,"(53.5096446001934, -113.507906762319)"
141,Square Picnic Table,Wood,Aggregate,98 AVENUE NW,1150,OLIVER,WARD 06,53.5360162933632,-113.511425845534,"(53.5360162933632, -113.511425845534)"
700,Square Picnic Table,Wood,Metal,TAMARACK GREEN NW,6443,TAMARACK,WARD 12,53.4698188170891,-113.359625902102,"(53.4698188170891, -113.359625902102)"
274,Square Picnic Table,Wood,Metal,121 AVENUE NW,2560,NEWTON,WARD 07,53.5752412970949,-113.427413611987,"(53.5752412970949, -113.427413611987)"
238,Square Picnic Table,Metal,Metal,90 AVENUE NW,6320,IDYLWYLDE,WARD 08,53.524741164208,-113.453168396462,"(53.524741164208, -113.453168396462)"
177,Square Picnic Table,Composite,Metal,106 STREET NW,1250,WESTWOOD,WARD 02,53.574633150334,-113.50339326473,"(53.574633150334, -113.50339326473)"
254,Other Table,Composite,Metal,FORT ROAD NW,2080,BELVEDERE,WARD 04,53.5850811848363,-113.442102383578,"(53.5850811848363, -113.442102383578)"
8,Square Picnic Table,Wood,Metal,POTTER GREENS DRIVE NW,4710,POTTER GREENS,WARD 01,53.5194130032359,-113.666497018571,"(53.5194130032359, -113.666497018571)"
